dbn,district,school_dist,school_name,building_id,swd,ell,poverty,location_category_description,grades_text,longitude,latitude,borough_code,counts,opend_year
84K733,84,32,"Math, Engineering, and Science Academy Charter High School",K291,0.144,0.128,0.807,High school,"09,10,11,12",-73.915217,40.695875,K,3,2013
84K736,84,18,New American Academy Charter School,K233,0.159,0.027,0.771,Elementary,"0K,01,02,03,04,05",-73.914282,40.651642,K,2,2013
84K737,84,23,Brownsville Ascend Charter School,KBVT,0.162,0.008,0.767,K-8,"0K,01,02,03,04,05,06,07,08",-73.918123,40.668608,K,1,2009
84K738,84,22,New Visions Charter High School for Advanced Math and Science III,K495,0.122,0.05,0.761,High school,"09,10,11,12",-73.936635,40.593157,K,4,2013
84K739,84,22,New Visions Charter High School for the Humanities III,K495,0.202,0.052,0.813,High school,"09,10,11,12",-73.936635,40.593157,K,4,2013
84K741,84,17,Success Academy Crown Heights (Brooklyn 7),K161,0.147,0.016,0.6,Elementary,"0K,01,02,03,04,05,06,07",-73.949243,40.665757,K,2,2013
84K741,84,17,Success Academy Crown Heights (Brooklyn 7), K246,0.147,0.016,0.6,Elementary,"0K,01,02,03,04,05,06,07",-73.949243,40.665757,K,1,2013
84K742,84,17,Explore Empower Charter School,K210,0.2,0.026,0.804,K-8,"0K,01,02,03,04,05,06,07,08",-73.928917,40.67271,K,2,2009
84K744,84,21,Coney Island Preparatory Public Charter School,K281,0.226,0.063,0.861,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",-73.972009,40.582518,K,2,2009
84K744,84,21,Coney Island Preparatory Public Charter School, K303,0.226,0.063,0.861,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",-73.972009,40.582518,K,2,2009
84K744,84,21,Coney Island Preparatory Public Charter School, KAEG,0.226,0.063,0.861,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",-73.972009,40.582518,K,1,2009
84K752,84,13,Success Academy Fort Greene (Brooklyn 5),K265,0.189,0.058,0.649,Elementary,"0K,01,02,03,04,05,SE",-73.976104,40.697177,K,2,2013
84K756,84,17,Success Academy Prospect Heights (Brooklyn 6),K138,0.145,0.011,0.613,K-8,"0K,01,02,03,04,05,06,07,08",-73.951559,40.673943,K,2,2013
84K756,84,17,Success Academy Prospect Heights (Brooklyn 6), K297,0.145,0.011,0.613,K-8,"0K,01,02,03,04,05,06,07,08",-73.951559,40.673943,K,1,2013
84K757,84,13,Unity Prep Charter School,K044,0.233,0.02,0.757,Secondary School,"06,07,08,09,10,11,12",-73.940859,40.686213,K,2,2013
84K757,84,13,Unity Prep Charter School, KCVL,0.233,0.02,0.757,Secondary School,"06,07,08,09,10,11,12",-73.940859,40.686213,K,1,2013
84K769,84,19,Hyde Leadership Charter School- Brooklyn,K328,0.194,0.067,0.921,Elementary,"0K,01,02,03,04,05,06,07",-73.898249,40.667985,K,2,2010
84K769,84,19,Hyde Leadership Charter School- Brooklyn, KCVM,0.194,0.067,0.921,Elementary,"0K,01,02,03,04,05,06,07",-73.898249,40.667985,K,1,2010
84K772,84,21,Success Academy Charter School - Bensonhurst - New York 3,K096,0.121,0.189,0.517,Elementary,"0K,01,02,03,04,05",-73.984985,40.608135,K,2,2014
84K774,84,19,Achievement First Apollo Charter School,K292,0.093,0.066,0.832,K-8,"0K,01,02,03,04,05,06,07,08,09",-73.884211,40.677112,K,2,2010
84K774,84,19,Achievement First Apollo Charter School, K302,0.093,0.066,0.832,K-8,"0K,01,02,03,04,05,06,07,08,09",-73.884211,40.677112,K,1,2010
84K775,84,23,Leadership Preparatory Ocean Hill Charter School,K332,0.101,0.026,0.797,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.906018,40.672216,K,2,2010
84K775,84,23,Leadership Preparatory Ocean Hill Charter School, K515,0.101,0.026,0.797,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.906018,40.672216,K,2,2010
84K777,84,23,Ocean Hill Collegiate Charter School,K221,0.131,0.042,0.805,Junior High-Intermediate-Middle,"0K,01,05,06,07,08",-73.915106,40.678124,K,2,2010
84K777,84,23,Ocean Hill Collegiate Charter School, K271,0.131,0.042,0.805,Junior High-Intermediate-Middle,"0K,01,05,06,07,08",-73.915106,40.678124,K,1,2010
84K780,84,13,Brooklyn East Collegiate Charter School,K458,0.158,0.059,0.755,Junior High-Intermediate-Middle,"05,06,07,08",-73.947873,40.684654,K,2,2010
84K781,84,22,Success Academy Charter School - Bergen Beach - New York 4,K078,0.111,0.024,0.521,Elementary,"0K,01,02,03,04,05,06,SE",-73.912914,40.620537,K,2,2014
84K781,84,22,Success Academy Charter School - Bergen Beach - New York 4, K864,0.111,0.024,0.521,Elementary,"0K,01,02,03,04,05,06,SE",-73.912914,40.620537,K,1,2014
84K784,84,32,Achievement First North Brooklyn Prep Charter School,K377,0.16,0.173,0.854,Elementary,"0K,01,02,03,04,05,06",-73.915159,40.693542,K,2,2014
84K788,84,19,Achievement First Linden Elementary School,K166,0.142,0.011,0.827,Elementary,"0K,01,02,03,04,05,06",-73.885704,40.659934,K,3,2014
84K788,84,19,Achievement First Linden Elementary School, K218,0.142,0.011,0.827,Elementary,"0K,01,02,03,04,05,06",-73.885704,40.659934,K,1,2014
84K789,84,13,Compass Charter School,K113,0.209,0.027,0.248,Elementary,"PK,0K,01,02,03,04,05,SE",-73.971474,40.688769,K,3,2014
84K803,84,13,Brooklyn LAB Charter School,KCVO,0.3,0.034,0.692,Junior High-Intermediate-Middle,"06,07,08,09,10,11,SE",-73.987399,40.70043,K,2,2014
84K876,84,17,Achievement First Voyager Charter School,K091,0.13,0.013,0.718,Secondary School,"0K,01,05,06,07,08",-73.95381,40.656276,K,2,2016
84K876,84,17,Achievement First Voyager Charter School, K092,0.13,0.013,0.718,Secondary School,"0K,01,05,06,07,08",-73.95381,40.656276,K,1,2016
84K883,84,16,Success Academy Charter School - Bed Stuy 3,K025,0.207,0,0.506,Junior High-Intermediate-Middle,"05,06",-73.940749,40.691472,K,2,2016
84K892,84,16,Brooklyn Emerging Leaders Academy,K057,0.177,0.022,0.801,High school,"09,10,11,SE",-73.932254,40.691467,K,3,2017
84K910,84,19,Cypress Hills Ascend Charter School,KAKT,0.149,0.219,0.758,Early Childhood,"0K,01,02",-73.867071,40.681183,K,2,2018
84K911,84,13,Edmund W. Gordon Brooklyn Laboratory Charter School,KCVO,0.212,0.024,0.727,Secondary School,"06,07,09",-73.987399,40.70043,K,2,2018
84K928,84,15,Brooklyn Prospect Charter School 15.2,KAGI,0.248,0.071,0.549,Junior High-Intermediate-Middle,6,-73.97872,40.647893,K,2,2019
84K929,84,19,East Brooklyn Ascend Charter School,KAKT,0.231,0,0.808,Junior High-Intermediate-Middle,0K,-73.867071,40.681183,K,2,2019
84K933,84,18,Lefferts Gardens Ascend Charter School,KAJJ,0.149,0.021,0.766,Elementary,"0K,01",-73.939706,40.652671,K,2,2019
84K934,84,18,East Flatbush Ascend Charter School,KAJJ,0.13,0.026,0.623,Elementary,"0K,01",-73.939706,40.652671,K,2,2019
84M065,84,5,Democracy Prep Endurance Charter School,M154,0.203,0.057,0.831,Secondary School,"06,07,08,09,10,11,12",-73.948902,40.810499,M,2,2012
84M065,84,5,Democracy Prep Endurance Charter School, MADR,0.203,0.057,0.831,Secondary School,"06,07,08,09,10,11,12",-73.948902,40.810499,M,2,2012
84M068,84,6,KIPP Washington Heights Middle School,M090,0.214,0.095,0.907,K-12 all grades,"0K,01,02,03,04,05,06,07,08",-73.935815,40.839139,M,3,2012
84M068,84,6,KIPP Washington Heights Middle School, M115,0.214,0.095,0.907,K-12 all grades,"0K,01,02,03,04,05,06,07,08",-73.935815,40.839139,M,1,2012
84M068,84,6,KIPP Washington Heights Middle School, XAVN,0.214,0.095,0.907,K-12 all grades,"0K,01,02,03,04,05,06,07,08",-73.935815,40.839139,M,5,2012
84M080,84,1,Manhattan Charter School II,M056,0.275,0.072,0.869,Elementary,"0K,01,02,03,04,05",-73.986051,40.713362,M,3,2012
84M168,84,4,East Harlem Scholars Academy Charter School II,M013,0.236,0.127,0.842,Elementary,"PK,0K,01,02,03,04,05,06,07,SE",-73.948488,40.793649,M,3,2013
84M170,84,2,Success Academy Hell's Kitchen (Manhattan 2),M625,0.172,0.086,0.615,Elementary,"0K,01,02,03,04,05,06,SE",-73.990318,40.763655,M,4,2013
84M174,84,2,Success Academy Union Square (Manhattan 1),M460,0.173,0.032,0.313,K-8,"0K,01,02,03,04,05,06,07,08,SE",-73.987064,40.735361,M,6,2013
84M174,84,2,Success Academy Union Square (Manhattan 1), MBMO,0.173,0.032,0.313,K-8,"0K,01,02,03,04,05,06,07,08,SE",-73.987064,40.735361,M,1,2013
84M279,84,3,The Opportunity Charter School,M113,0.638,0.127,0.878,Secondary School,"06,07,08,09,10,11,12,SE",-73.955583,40.801573,M,3,2004
84M320,84,1,Manhattan Charter School,M142,0.254,0.111,0.893,Elementary,"0K,01,02,03,04,05",-73.984116,40.718121,M,2,2005
84M329,84,3,Harlem Link Charter School,M208,0.235,0.093,0.918,Elementary,"PK,0K,01,02,03,04,05",-73.950146,40.798461,M,1,2005
84M330,84,1,Girls Preparatory Charter School of New York,M060,0.199,0.012,0.81,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",-73.97738,40.719888,M,2,2005
84M330,84,1,Girls Preparatory Charter School of New York, M188,0.199,0.012,0.81,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",-73.97738,40.719888,M,2,2005
84M335,84,4,Harlem Village Academy East Charter School,M045,0.226,0.02,0.864,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.93374,40.799265,M,2,2005
84M335,84,4,Harlem Village Academy East Charter School, M280,0.226,0.02,0.864,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.93374,40.799265,M,2,2005
84M336,84,5,KIPP Infinity Charter School,M195,0.193,0.057,0.88,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.956814,40.819793,M,2,2005
84M336,84,5,KIPP Infinity Charter School, XAVN,0.193,0.057,0.88,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.956814,40.819793,M,5,2005
84M337,84,4,NYC Autism Charter School East Harlem,M050,1,0.025,0.925,Ungraded,"0K,01,02,03,04,05,06,08,09,10,11,SE",-73.940919,40.785559,M,3,2005
84M338,84,6,WHIN Music Community,M164,0.245,0.115,0.703,Elementary,"0K,01,02,03",-73.937263,40.836982,M,2,2017
84M341,84,5,Harlem Children's Zone Promise Academy II Charter School,M501,0.179,0.047,0.887,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.938714,40.807019,M,2,2005
84M341,84,5,Harlem Children's Zone Promise Academy II Charter School, MANO,0.179,0.047,0.887,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.938714,40.807019,M,1,2005
84M350,84,5,Democracy Prep Charter School,M092,0.165,0.054,0.79,K-12 all grades,"06,07,08,09,10,11,12,SE",-73.938347,40.813532,M,3,2006
84M350,84,5,Democracy Prep Charter School, M197,0.165,0.054,0.79,K-12 all grades,"06,07,08,09,10,11,12,SE",-73.938347,40.813532,M,1,2006
84M351,84,3,Success Academy Charter School - Harlem 1,M088,0.109,0.023,0.656,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",-73.948088,40.802649,M,3,2006
84M351,84,3,Success Academy Charter School - Harlem 1, M149,0.109,0.023,0.656,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",-73.948088,40.802649,M,2,2006
84M351,84,3,Success Academy Charter School - Harlem 1, M620,0.109,0.023,0.656,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",-73.948088,40.802649,M,2,2006
84M358,84,2,Success Academy Charter School - Hudson Yards,MBMO,0.214,0.084,0.508,Elementary,"0K,01,02,03,SE",-73.996499,40.758759,M,1,2017
84M380,84,5,Harlem Village Academy West 2 Charter School,MAGD,0.161,0.08,0.875,Elementary,"0K,01",-73.945603,40.80669,M,1,2019
84M382,84,4,DREAM Charter School,M050,0.284,0.05,0.894,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11",-73.945101,40.789174,M,3,2008
84M382,84,4,DREAM Charter School, MBMF,0.284,0.05,0.894,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11",-73.945101,40.789174,M,1,2008
84M382,84,4,DREAM Charter School, MBMR,0.284,0.05,0.894,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11",-73.945101,40.789174,M,1,2008
84M384,84,5,Success Academy Charter School - Harlem 2,M030,0.16,0.056,0.735,K-8,"0K,01,02,03,04,05,06,07,08,SE",-73.935461,40.805653,M,3,2008
84M384,84,5,Success Academy Charter School - Harlem 2, M043,0.16,0.056,0.735,K-8,"0K,01,02,03,04,05,06,07,08,SE",-73.935461,40.805653,M,1,2008
84M385,84,4,Success Academy Charter School - Harlem 3,M099,0.169,0.028,0.698,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,SE",-73.942154,40.785107,M,3,2008
84M385,84,4,Success Academy Charter School - Harlem 3, M101,0.169,0.028,0.698,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,SE",-73.942154,40.785107,M,1,2008
84M385,84,4,Success Academy Charter School - Harlem 3, M620,0.169,0.028,0.698,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,SE",-73.942154,40.785107,M,2,2008
84M386,84,3,Success Academy Charter School - Harlem 4,M113,0.141,0.056,0.738,K-8,"0K,01,02,03,04,05,SE",-73.955583,40.801573,M,3,2008
84M388,84,5,St. HOPE Leadership Academy Charter School,M092,0.248,0.048,0.973,Junior High-Intermediate-Middle,"06,07,08",-73.945838,40.814917,M,3,2008
84M433,84,4,Renaissance Charter High School for Innovation,M099,0.339,0.075,0.863,High school,"09,10,11,12",-73.942154,40.785107,M,3,2010
84M482,84,5,Success Academy Charter School - Harlem 5,M123,0.146,0.061,0.75,K-8,"0K,01,02,03,04,05,06,07,08,SE",-73.944551,40.820216,M,2,2010
84M482,84,5,Success Academy Charter School - Harlem 5, M175,0.146,0.061,0.75,K-8,"0K,01,02,03,04,05,06,07,08,SE",-73.944551,40.820216,M,1,2010
84M518,84,4,East Harlem Scholars Academy Charter School,M645,0.28,0.102,0.855,K-8,"PK,0K,01,02,03,04,05,06,07,08,09",-73.942482,40.79001,M,2,2011
84M518,84,4,East Harlem Scholars Academy Charter School, MBMC,0.28,0.102,0.855,K-8,"PK,0K,01,02,03,04,05,06,07,08,09",-73.942482,40.79001,M,1,2011
84M523,84,3,Success Academy Charter School - Upper West,M470,0.158,0.028,0.4,K-8,"0K,01,02,03,04,05,06,07,08,SE",-73.974483,40.786134,M,5,2011
84M523,84,3,Success Academy Charter School - Upper West, M625,0.158,0.028,0.4,K-8,"0K,01,02,03,04,05,06,07,08,SE",-73.974483,40.786134,M,1,2011
84M708,84,4,Harlem Prep Charter School,M121,0.205,0.052,0.872,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.935335,40.801547,M,2,2000
84M708,84,4,Harlem Prep Charter School, MADR,0.205,0.052,0.872,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.935335,40.801547,M,2,2000
84M709,84,5,Harlem Village Academy West Charter School,M194,0.188,0.029,0.834,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.941111,40.821208,M,2,2003
84M709,84,5,Harlem Village Academy West Charter School, M280,0.188,0.029,0.834,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.941111,40.821208,M,2,2003
84M709,84,5,Harlem Village Academy West Charter School, MAGD,0.188,0.029,0.834,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.941111,40.821208,M,1,2003
84M709,84,5,Harlem Village Academy West Charter School, MBTD,0.188,0.029,0.834,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12",-73.941111,40.821208,M,1,2003
84M726,84,5,KIPP STAR College Prep Charter School,M125,0.238,0.037,0.882,K-12 all grades,"0K,01,02,03,04,05,06,07,08",-73.955722,40.810793,M,3,2003
84M726,84,5,KIPP STAR College Prep Charter School, M195,0.238,0.037,0.882,K-12 all grades,"0K,01,02,03,04,05,06,07,08",-73.955722,40.810793,M,1,2003
84M726,84,5,KIPP STAR College Prep Charter School, XAVN,0.238,0.037,0.882,K-12 all grades,"0K,01,02,03,04,05,06,07,08",-73.955722,40.810793,M,5,2003
84M861,84,3,Future Leaders Institute Charter School,M144,0.152,0.072,0.835,K-8,"0K,01,02,03,04,05,06,07,08",-73.948385,40.806055,M,2,2001
84Q304,84,30,VOICE Charter School of New York,Q111,0.185,0.166,0.803,K-8,"0K,01,02,03,04,05,06,07,08",-73.939984,40.760376,Q,2,2008
84Q304,84,30,VOICE Charter School of New York, QALJ,0.185,0.166,0.803,K-8,"0K,01,02,03,04,05,06,07,08",-73.939984,40.760376,Q,1,2008
84Q320,84,27,New Visions Charter High School for Advanced Math and Science IV,Q400,0.158,0.039,0.74,High school,"09,10,11,12,SE",-73.782684,40.673949,Q,3,2015
84Q339,84,29,Success Academy Charter School - Springfield Gardens - New York 6,Q059,0.099,0.005,0.489,Elementary,"0K,01,02,03,04,05,06,SE",-73.752772,40.681881,Q,2,2014
84Q373,84,27,New Visions Charter High School for the Humanities IV,Q410,0.208,0.015,0.713,High school,"09,10,11",-73.825317,40.586012,Q,4,2017
84Q375,84,27,Success Academy Charter School - Far Rockaway,Q053,0.167,0.021,0.739,Elementary,"0K,01,02,03,04",-73.749891,40.604019,Q,3,2016
84R012,84,31,New Ventures Charter School,RAHR,0.37,0.021,0.747,High school,"09,10,11,12,SE",-74.178183,40.607104,R,3,2015
84R067,84,31,John W. Lavelle Preparatory Charter School,RAHR,0.39,0.022,0.789,K-12 all grades,"03,04,05,06,07,08,09,10,11,12,SE",-74.178183,40.607104,R,3,2009
84R070,84,31,Lois and Richard Nicotra Early College Charter School,RAHR,0.269,0.022,0.694,Secondary School,"08,09,10,SE",-74.166566,40.552293,R,3,2018
84R076,84,31,Bridge Preparatory Charter School,R880,0.635,0,0.682,Elementary,"01,02",-74.105883,40.607637,R,2,2019
84X124,84,12,Children's Aid College Prep Charter School,X193,0.208,0.103,0.868,K-8,"0K,01,02,03,04,05,06,07,08,SE",-73.890145,40.843705,X,3,2012
84X124,84,12,Children's Aid College Prep Charter School, XBBN,0.208,0.103,0.868,K-8,"0K,01,02,03,04,05,06,07,08,SE",-73.890145,40.843705,X,1,2012
84X133,84,9,Icahn Charter School 6,X004,0.087,0.08,0.839,K-8,"0K,01,02,03,04,05,06,07,08",-73.897943,40.841758,X,2,2012
84X133,84,9,Icahn Charter School 6, XADA,0.087,0.08,0.839,K-8,"0K,01,02,03,04,05,06,07,08",-73.897943,40.841758,X,1,2012
84X200,84,12,New Visions A.I.M. Charter High School II,X401,0.411,0.061,0.911,High school,"09,10,11,12",-73.898265,40.823124,X,3,2012
84X202,84,8,New Visions Charter High School for Advanced Math and Science II,X650,0.173,0.072,0.902,High school,"09,10,11,12,SE",-73.902892,40.821723,X,2,2012
84X208,84,7,New Visions Charter High School for the Humanities II,X655,0.198,0.143,0.829,High school,"09,10,11,12,SE",-73.907528,40.810671,X,3,2012
84X255,84,11,Bronx Charter School for Excellence,XAEF,0.11,0.064,0.785,K-8,"0K,01,02,03,04,05,06,07,08",-73.858533,40.834025,X,3,2004
84X255,84,11,Bronx Charter School for Excellence, XAJK,0.11,0.064,0.785,K-8,"0K,01,02,03,04,05,06,07,08",-73.858533,40.834025,X,1,2004
84X255,84,11,Bronx Charter School for Excellence, XBAX,0.11,0.064,0.785,K-8,"0K,01,02,03,04,05,06,07,08",-73.858533,40.834025,X,1,2004
84X345,84,8,Hyde Leadership Charter School,X074,0.242,0.151,0.905,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",-73.885284,40.815827,X,2,2006
84X345,84,8,Hyde Leadership Charter School, XATU,0.242,0.151,0.905,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",-73.885284,40.815827,X,1,2006
84X346,84,12,South Bronx Classical Charter School,X116,0.106,0.192,0.85,K-8,"0K,01,02,03,04,05,06,07,08",-73.894368,40.822056,X,3,2006
84X362,84,8,Icahn Charter School 7,X093,0.078,0.069,0.775,K-8,"0K,01,02,03,04,05,06,07,08",-73.877274,40.822522,X,2,2013
84X362,84,8,Icahn Charter School 7, X107,0.078,0.069,0.775,K-8,"0K,01,02,03,04,05,06,07,08",-73.877274,40.822522,X,1,2013
84X364,84,7,South Bronx Classical Charter School II,X154,0.13,0.15,0.882,Elementary,"0K,01,02,03,04,05,06,07",-73.925459,40.808194,X,2,2013
84X364,84,7,South Bronx Classical Charter School II, XBCA,0.13,0.15,0.882,Elementary,"0K,01,02,03,04,05,06,07",-73.925459,40.808194,X,1,2013
84X378,84,11,Icahn Charter School 2,X498,0.099,0.037,0.58,K-8,"0K,01,02,03,04,05,06,07,08",-73.857989,40.845023,X,2,2007
84X380,84,9,Success Academy Charter School - Bronx 3,X039,0.163,0.04,0.768,Elementary,"0K,01,02,03,04,05,06,07,SE",-73.914067,40.827438,X,2,2013
84X380,84,9,Success Academy Charter School - Bronx 3, X145,0.163,0.04,0.768,Elementary,"0K,01,02,03,04,05,06,07,SE",-73.914067,40.827438,X,1,2013
84X389,84,7,Bronx Global Learning Institute for Girls Charter School,X156,0.115,0.147,0.919,K-8,"0K,01,02,03,04,05,06,07,08",-73.922527,40.823014,X,2,2008
84X393,84,7,University Prep Charter High School,X162,0.136,0.056,0.899,High school,"09,10,11,12",-73.912038,40.814857,X,3,2008
84X422,84,11,Icahn Charter School 3,XAGA,0.065,0.022,0.72,K-8,"0K,01,02,03,04,05,06,07,08",-73.843013,40.856531,X,3,2008
84X464,84,8,Success Academy Charter School - Bronx 4 - New York 2,X131,0.167,0.049,0.683,Elementary,"0K,01,02,03,04,05,06,SE",-73.859998,40.822925,X,3,2014
84X465,84,7,Boys Preparatory Charter School of New York,XBCA,0.211,0.048,0.868,Elementary,"PK,0K,01,02,03,04,05,06",-73.927397,40.820298,X,1,2014
84X471,84,7,American Dream Charter School,X030,0.162,0.17,0.973,Junior High-Intermediate-Middle,"06,07,08,09,10,11",-73.917417,40.809023,X,2,2014
84X471,84,7,American Dream Charter School, XBPP,0.162,0.17,0.973,Junior High-Intermediate-Middle,"06,07,08,09,10,11",-73.917417,40.809023,X,1,2014
84X482,84,12,Dr. Richard Izquierdo Health and Science Charter School,X158,0.192,0.094,0.943,Secondary School,"06,07,08,09,10,11,12",-73.900593,40.826933,X,3,2010
84X484,84,11,Bronx Charter School for Better Learning II,X144,0.104,0.032,0.787,Elementary,"0K,01,02,03,04",-73.836525,40.863842,X,3,2015
84X487,84,8,Girls Preparatory Charter School of the Bronx,X052,0.182,0.04,0.925,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",-73.901599,40.816078,X,2,2009
84X487,84,8,Girls Preparatory Charter School of the Bronx, X120,0.182,0.04,0.925,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",-73.901599,40.816078,X,1,2009
84X488,84,11,The Equality Charter School,X160,0.258,0.064,0.797,Secondary School,"06,07,08,09,10,11,12,SE",-73.823816,40.864073,X,2,2009
84X488,84,11,The Equality Charter School, XADU,0.258,0.064,0.797,Secondary School,"06,07,08,09,10,11,12,SE",-73.823816,40.864073,X,1,2009
84X489,84,9,South Bronx Classical Charter School III,XBBZ,0.096,0.183,0.898,Elementary,"0K,01,02,03,04,05",-73.906403,40.829793,X,2,2015
84X491,84,7,Academic Leadership Charter School,X065,0.105,0.127,0.944,K-8,"0K,01,02,03,04,05,06,07,08",-73.912557,40.807916,X,2,2009
84X491,84,7,Academic Leadership Charter School, X155,0.105,0.127,0.944,K-8,"0K,01,02,03,04,05,06,07,08",-73.912557,40.807916,X,2,2009
84X493,84,7,Success Academy Charter School - Bronx 1,X183,0.134,0.081,0.811,K-8,"0K,01,02,03,04,05,06,07,SE",-73.925995,40.813681,X,2,2010
84X494,84,9,Success Academy Charter School - Bronx 2,X022,0.153,0.074,0.776,K-8,"0K,01,02,03,04,05,06,07,08,SE",-73.90497,40.835934,X,3,2010
84X494,84,9,Success Academy Charter School - Bronx 2, X055,0.153,0.074,0.776,K-8,"0K,01,02,03,04,05,06,07,08,SE",-73.90497,40.835934,X,1,2010
